Sector,Indicator,Unit,Entity,Year,Variable,CO
Macro,Primary energy intensity of GDP,TJ (primary) / mln. USD2012 (PPP),PH,2003,historical,4.34
Macro,Primary energy intensity of GDP,TJ (primary) / mln. USD2012 (PPP),RU,2003,historical,10.9
Macro,Primary energy intensity of GDP,TJ (primary) / mln. USD2012 (PPP),SA,2003,historical,5.65
Macro,Primary energy intensity of GDP,TJ (primary) / mln. USD2012 (PPP),ZA,2003,historical,10.1
Macro,Primary energy intensity of GDP,TJ (primary) / mln. USD2012 (PPP),KR,2003,historical,7.39
Macro,Primary energy intensity of GDP,TJ (primary) / mln. USD2012 (PPP),CH,2003,historical,2.98
Macro,Primary energy intensity of GDP,TJ (primary) / mln. USD2012 (PPP),TR,2003,historical,3.69
Macro,Primary energy intensity of GDP,TJ (primary) / mln. USD2012 (PPP),AE,2003,historical,4.36
Macro,Primary energy intensity of GDP,TJ (primary) / mln. USD2012 (PPP),UA,2003,historical,20.1
Macro,Primary energy intensity of GDP,TJ (primary) / mln. USD2012 (PPP),US,2003,historical,6.78
Macro,Primary energy intensity of GDP,TJ (primary) / mln. USD2012 (PPP),DE,2003,historical,4.51
Macro,Primary energy intensity of GDP,TJ (primary) / mln. USD2012 (PPP),FR,2003,historical,4.96
Macro,Primary energy intensity of GDP,TJ (primary) / mln. USD2012 (PPP),IT,2003,historical,3.56
Macro,Primary energy intensity of GDP,TJ (primary) / mln. USD2012 (PPP),GB,2003,historical,4.29
Macro,Primary energy intensity of GDP,TJ (primary) / mln. USD2012 (PPP),World,2003,historical,8.12
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),AR,2003,historical,3.75
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),AU,2003,historical,3.96
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),BR,2003,historical,3.12
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),CA,2003,historical,6.58
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),CL,2003,historical,3.45
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),CN,2003,historical,6.41
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),CR,2003,historical,2.49
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),ET,2003,historical,26.4
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),EU,2003,historical,3.23
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),IN,2003,historical,4.37
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),ID,2003,historical,3.75
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),JP,2003,historical,3.21
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),KZ,2003,historical,4.8
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),MX,2003,historical,2.6
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),NP,2003,historical,8.92
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),NZ,2003,historical,4.25
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),NO,2003,historical,3.02
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PE,2003,historical,2.28
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PH,2003,historical,2.63
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),RU,2003,historical,7.07
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),SA,2003,historical,3.67
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),ZA,2003,historical,5.24
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),KR,2003,historical,5.02
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),CH,2003,historical,2.3
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),TR,2003,historical,2.87
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),AE,2003,historical,2.94
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),UA,2003,historical,10.8
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),US,2003,historical,4.62
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),DE,2003,historical,3.14
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),FR,2003,historical,3.14
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),IT,2003,historical,2.71
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),GB,2003,historical,2.88
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),World,2003,historical,5.63
Macro,Emissions intensity of energy,tCO2 / TJ (primary),AR,2003,historical,51.3
Macro,Emissions intensity of energy,tCO2 / TJ (primary),AU,2003,historical,76.1
Macro,Emissions intensity of energy,tCO2 / TJ (primary),BR,2003,historical,35.1
Macro,Emissions intensity of energy,tCO2 / TJ (primary),CA,2003,historical,48.3
Macro,Emissions intensity of energy,tCO2 / TJ (primary),CL,2003,historical,44.9
Macro,Emissions intensity of energy,tCO2 / TJ (primary),CN,2003,historical,67.2
Macro,Emissions intensity of energy,tCO2 / TJ (primary),CR,2003,historical,38.9
Macro,Emissions intensity of energy,tCO2 / TJ (primary),ET,2003,historical,3.12
Macro,Emissions intensity of energy,tCO2 / TJ (primary),EU,2003,historical,53.2
Macro,Emissions intensity of energy,tCO2 / TJ (primary),IN,2003,historical,48.3
Macro,Emissions intensity of energy,tCO2 / TJ (primary),ID,2003,historical,44.5
Macro,Emissions intensity of energy,tCO2 / TJ (primary),JP,2003,historical,55.6
Macro,Emissions intensity of energy,tCO2 / TJ (primary),KZ,2003,historical,74.7
Macro,Emissions intensity of energy,tCO2 / TJ (primary),MX,2003,historical,55.6
Macro,Emissions intensity of energy,tCO2 / TJ (primary),NP,2003,historical,7.97
Macro,Emissions intensity of energy,tCO2 / TJ (primary),NZ,2003,historical,46.6
Macro,Emissions intensity of energy,tCO2 / TJ (primary),NO,2003,historical,30.9
Macro,Emissions intensity of energy,tCO2 / TJ (primary),PE,2003,historical,51
Macro,Emissions intensity of energy,tCO2 / TJ (primary),PH,2003,historical,42.4
Macro,Emissions intensity of energy,tCO2 / TJ (primary),RU,2003,historical,55.3
Macro,Emissions intensity of energy,tCO2 / TJ (primary),SA,2003,historical,56.5
Macro,Emissions intensity of energy,tCO2 / TJ (primary),ZA,2003,historical,70.7
Macro,Emissions intensity of energy,tCO2 / TJ (primary),KR,2003,historical,51.6
Macro,Emissions intensity of energy,tCO2 / TJ (primary),CH,2003,historical,39.7
Macro,Emissions intensity of energy,tCO2 / TJ (primary),TR,2003,historical,62.2
Macro,Emissions intensity of energy,tCO2 / TJ (primary),AE,2003,historical,60.1
Macro,Emissions intensity of energy,tCO2 / TJ (primary),UA,2003,historical,54.8
Macro,Emissions intensity of energy,tCO2 / TJ (primary),US,2003,historical,59.3
Macro,Emissions intensity of energy,tCO2 / TJ (primary),DE,2003,historical,58.2
Macro,Emissions intensity of energy,tCO2 / TJ (primary),FR,2003,historical,33.1
Macro,Emissions intensity of energy,tCO2 / TJ (primary),IT,2003,historical,58.5
Macro,Emissions intensity of energy,tCO2 / TJ (primary),GB,2003,historical,57.1
Macro,Emissions intensity of energy,tCO2 / TJ (primary),World,2003,historical,55.5
Macro,Fossil fuel share,% fossil fuels,AR,2003,historical,0.86
Macro,Fossil fuel share,% fossil fuels,AU,2003,historical,0.939
Macro,Fossil fuel share,% fossil fuels,BR,2003,historical,0.546
Macro,Fossil fuel share,% fossil fuels,CA,2003,historical,0.765
Macro,Fossil fuel share,% fossil fuels,CL,2003,historical,0.746
Macro,Fossil fuel share,% fossil fuels,CN,2003,historical,0.832
Macro,Fossil fuel share,% fossil fuels,CR,2003,historical,0.566
Macro,Fossil fuel share,% fossil fuels,ET,2003,historical,0.044
Macro,Fossil fuel share,% fossil fuels,EU,2003,historical,0.788
Macro,Fossil fuel share,% fossil fuels,IN,2003,historical,0.645
Macro,Fossil fuel share,% fossil fuels,ID,2003,historical,0.624
Macro,Fossil fuel share,% fossil fuels,JP,2003,historical,0.843
Macro,Fossil fuel share,% fossil fuels,KZ,2003,historical,0.985
Macro,Fossil fuel share,% fossil fuels,MX,2003,historical,0.889
Macro,Fossil fuel share,% fossil fuels,NP,2003,historical,0.106
Macro,Fossil fuel share,% fossil fuels,NZ,2003,historical,0.7
Macro,Fossil fuel share,% fossil fuels,NO,2003,historical,0.589
Macro,Fossil fuel share,% fossil fuels,PE,2003,historical,0.665
Macro,Fossil fuel share,% fossil fuels,PH,2003,historical,0.572
Macro,Fossil fuel share,% fossil fuels,RU,2003,historical,0.91
Macro,Fossil fuel share,% fossil fuels,SA,2003,historical,1
Macro,Fossil fuel share,% fossil fuels,ZA,2003,historical,0.86
Macro,Fossil fuel share,% fossil fuels,KR,2003,historical,0.822
Macro,Fossil fuel share,% fossil fuels,CH,2003,historical,0.538
Macro,Fossil fuel share,% fossil fuels,TR,2003,historical,0.871
Macro,Fossil fuel share,% fossil fuels,AE,2003,historical,1
Macro,Fossil fuel share,% fossil fuels,UA,2003,historical,0.849
Macro,Fossil fuel share,% fossil fuels,US,2003,historical,0.863
Macro,Fossil fuel share,% fossil fuels,DE,2003,historical,0.832
Macro,Fossil fuel share,% fossil fuels,FR,2003,historical,0.527
Macro,Fossil fuel share,% fossil fuels,IT,2003,historical,0.902
Macro,Fossil fuel share,% fossil fuels,GB,2003,historical,0.88
Macro,Fossil fuel share,% fossil fuels,World,2003,historical,0.808
Macro,Coal share,% coal,AR,2003,historical,0.00844
Macro,Coal share,% coal,AU,2003,historical,0.435
Macro,Coal share,% coal,BR,2003,historical,0.0647
Macro,Coal share,% coal,CA,2003,historical,0.112
Macro,Coal share,% coal,CL,2003,historical,0.0925
Macro,Coal share,% coal,CN,2003,historical,0.626
Macro,Coal share,% coal,CR,2003,historical,0.0218
Macro,Coal share,% coal,ET,2003,historical,0
Macro,Coal share,% coal,EU,2003,historical,0.185
Macro,Coal share,% coal,IN,2003,historical,0.334
Macro,Coal share,% coal,ID,2003,historical,0.0932
Macro,Coal share,% coal,JP,2003,historical,0.209
Macro,Coal share,% coal,KZ,2003,historical,0.549
Macro,Coal share,% coal,MX,2003,historical,0.0668
Macro,Coal share,% coal,NP,2003,historical,0.02
Macro,Coal share,% coal,NZ,2003,historical,0.109
Macro,Coal share,% coal,NO,2003,historical,0.0291
Macro,Coal share,% coal,PE,2003,historical,0.0664
Macro,Coal share,% coal,PH,2003,historical,0.132
Macro,Coal share,% coal,RU,2003,historical,0.182
Macro,Coal share,% coal,SA,2003,historical,0
Macro,Coal share,% coal,ZA,2003,historical,0.739
Macro,Coal share,% coal,KR,2003,historical,0.24
Macro,Coal share,% coal,CH,2003,historical,0.00519
Macro,Coal share,% coal,TR,2003,historical,0.273
Macro,Coal share,% coal,AE,2003,historical,0.00283
Macro,Coal share,% coal,UA,2003,historical,0.284
Macro,Coal share,% coal,US,2003,historical,0.235
Macro,Coal share,% coal,DE,2003,historical,0.251
Macro,Coal share,% coal,FR,2003,historical,0.054
Macro,Coal share,% coal,IT,2003,historical,0.0819
Macro,Coal share,% coal,GB,2003,historical,0.172
Macro,Coal share,% coal,World,2003,historical,0.244
Oil and Gas,Oil and Gas emissions intensity,tCO2e / ktoe,AR,2003,historical,437
Oil and Gas,Oil and Gas emissions intensity,tCO2e / ktoe,AU,2003,historical,473
Oil and Gas,Oil and Gas emissions intensity,tCO2e / ktoe,BR,2003,historical,223
Oil and Gas,Oil and Gas emissions intensity,tCO2e / ktoe,CA,2003,historical,395
Oil and Gas,Oil and Gas emissions intensity,tCO2e / ktoe,CL,2003,historical,2670
Oil and Gas,Oil and Gas emissions intensity,tCO2e / ktoe,CN,2003,historical,576
Oil and Gas,Oil and Gas emissions intensity,tCO2e / ktoe,EU,2003,historical,1990
Oil and Gas,Oil and Gas emissions intensity,tCO2e / ktoe,IN,2003,historical,707
Oil and Gas,Oil and Gas emissions intensity,tCO2e / ktoe,ID,2003,historical,664
Oil and Gas,Oil and Gas emissions intensity,tCO2e / ktoe,KZ,2003,historical,555
Oil and Gas,Oil and Gas emissions intensity,tCO2e / ktoe,MX,2003,historical,365
Oil and Gas,Oil and Gas emissions intensity,tCO2e / ktoe,NZ,2003,historical,312
Oil and Gas,Oil and Gas emissions intensity,tCO2e / ktoe,NO,2003,historical,111
Oil and Gas,Oil and Gas emissions intensity,tCO2e / ktoe,PE,2003,historical,502
Oil and Gas,Oil and Gas emissions intensity,tCO2e / ktoe,PH,2003,historical,1580
Oil and Gas,Oil and Gas emissions intensity,tCO2e / ktoe,RU,2003,historical,339
Oil and Gas,Oil and Gas emissions intensity,tCO2e / ktoe,SA,2003,historical,145
Oil and Gas,Oil and Gas emissions intensity,tCO2e / ktoe,ZA,2003,historical,2540
Oil and Gas,Oil and Gas emissions intensity,tCO2e / ktoe,AE,2003,historical,156
Oil and Gas,Oil and Gas emissions intensity,tCO2e / ktoe,US,2003,historical,497
Oil and Gas,Oil and Gas emissions intensity,tCO2e / ktoe,DE,2003,historical,1270
Oil and Gas,Oil and Gas emissions intensity,tCO2e / ktoe,GB,2003,historical,230
Oil and Gas,Oil and Gas activity,Mtoe,AR,2003,historical,78
Oil and Gas,Oil and Gas activity,Mtoe,AU,2003,historical,61.8
Oil and Gas,Oil and Gas activity,Mtoe,BR,2003,historical,88.2
Oil and Gas,Oil and Gas activity,Mtoe,CA,2003,historical,295
Oil and Gas,Oil and Gas activity,Mtoe,CL,2003,historical,1.78
Oil and Gas,Oil and Gas activity,Mtoe,CN,2003,historical,199
Oil and Gas,Oil and Gas activity,Mtoe,EU,2003,historical,362
Oil and Gas,Oil and Gas activity,Mtoe,IN,2003,historical,64.2
Oil and Gas,Oil and Gas activity,Mtoe,ID,2003,historical,126
Oil and Gas,Oil and Gas activity,Mtoe,JP,2003,historical,3.28
Oil and Gas,Oil and Gas activity,Mtoe,KZ,2003,historical,63.8
Oil and Gas,Oil and Gas activity,Mtoe,MX,2003,historical,227
Oil and Gas,Oil and Gas activity,Mtoe,NZ,2003,historical,5.18
Oil and Gas,Oil and Gas activity,Mtoe,NO,2003,historical,223
Oil and Gas,Oil and Gas activity,Mtoe,PE,2003,historical,5.6
Oil and Gas,Oil and Gas activity,Mtoe,PH,2003,historical,2.89
Oil and Gas,Oil and Gas activity,Mtoe,RU,2003,historical,920
Oil and Gas,Oil and Gas activity,Mtoe,SA,2003,historical,506
Oil and Gas,Oil and Gas activity,Mtoe,ZA,2003,historical,1.75
Oil and Gas,Oil and Gas activity,Mtoe,KR,2003,historical,0.499
Oil and Gas,Oil and Gas activity,Mtoe,TR,2003,historical,2.78
Oil and Gas,Oil and Gas activity,Mtoe,AE,2003,historical,162
Oil and Gas,Oil and Gas activity,Mtoe,UA,2003,historical,20.1
Oil and Gas,Oil and Gas activity,Mtoe,US,2003,historical,798
Oil and Gas,Oil and Gas activity,Mtoe,DE,2003,historical,20.3
Oil and Gas,Oil and Gas activity,Mtoe,FR,2003,historical,2.8
Oil and Gas,Oil and Gas activity,Mtoe,IT,2003,historical,17.1
Oil and Gas,Oil and Gas activity,Mtoe,GB,2003,historical,203
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,AR,2003,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,AU,2003,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,BR,2003,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,CA,2003,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,CL,2003,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,CN,2003,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,CR,2003,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,ET,2003,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,EU,2003,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,IN,2003,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,ID,2003,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,JP,2003,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,KZ,2003,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,MX,2003,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,NZ,2003,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,NO,2003,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,PE,2003,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,PH,2003,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,RU,2003,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,SA,2003,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,ZA,2003,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,KR,2003,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,CH,2003,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,TR,2003,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,UA,2003,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,US,2003,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,FR,2003,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,IT,2003,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,GB,2003,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,World,2003,historical,0
Transport: Road,Road transport biofuel/electrification,% biofuels/elec.,AR,2003,historical,0.00424
Transport: Road,Road transport biofuel/electrification,% biofuels/elec.,AU,2003,historical,0.0101
